ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
MNG,Mongolia,rural,Drinking water,2020,18.2643,187668.41092,Surface water
MNG,Mongolia,urban,Drinking water,2020,0,0,Surface water
MNG,Mongolia,total,Sanitation,2020,2.76459,90631.21751,Unimproved
MNG,Mongolia,rural,Sanitation,2020,4.66355,47918.66605,Unimproved
MNG,Mongolia,urban,Sanitation,2020,1.89768,42712.55229,Unimproved
MNG,Mongolia,total,Drinking water,2020,6.63337,217461.13032,Unimproved
MNG,Mongolia,rural,Drinking water,2020,17.58078,180645.18112,Unimproved
MNG,Mongolia,urban,Drinking water,2020,1.6357,36815.94456,Unimproved
MNP,Northern Mariana Islands,total,Sanitation,2020,79.11632,45536.97901,At least basic
MNP,Northern Mariana Islands,total,Drinking water,2020,9.47379,5452.8311,Basic service
MNP,Northern Mariana Islands,total,Sanitation,2020,18.81475,10829.20706,Limited service
MNP,Northern Mariana Islands,total,Drinking water,2020,0,0,Limited service
MNP,Northern Mariana Islands,total,Sanitation,2020,0.15963,91.87727,Open defecation
MNP,Northern Mariana Islands,total,Drinking water,2020,90.52621,52104.16891,Safely managed service
MNP,Northern Mariana Islands,total,Drinking water,2020,0,0,Surface water
MNP,Northern Mariana Islands,total,Sanitation,2020,1.9093,1098.93764,Unimproved
MNP,Northern Mariana Islands,total,Drinking water,2020,0,0,Unimproved
MOZ,Mozambique,total,Sanitation,2020,37.20487,11628543.80664,At least basic
MOZ,Mozambique,urban,Sanitation,2020,61.34299,7108204.50576,At least basic
MOZ,Mozambique,total,Drinking water,2020,63.36943,19806390.61516,At least basic
MOZ,Mozambique,rural,Drinking water,2020,48.86669,9611000.46256,At least basic
MOZ,Mozambique,urban,Drinking water,2020,87.98505,10195390.42951,At least basic
MOZ,Mozambique,rural,Sanitation,2020,1.70611,335554.91976,Basic service
MOZ,Mozambique,total,Sanitation,2020,4.97057,1553572.97231,Limited service
MOZ,Mozambique,rural,Sanitation,2020,1.70263,334869.12495,Limited service
MOZ,Mozambique,urban,Sanitation,2020,10.51727,1218703.88022,Limited service
MOZ,Mozambique,total,Drinking water,2020,9.97578,3117974.94208,Limited service
MOZ,Mozambique,rural,Drinking water,2020,12.64088,2486183.19708,Limited service
MOZ,Mozambique,urban,Drinking water,2020,5.45229,631791.85596,Limited service
MOZ,Mozambique,total,Sanitation,2020,20.74359,6483500.1998,Open defecation
MOZ,Mozambique,rural,Sanitation,2020,29.98456,5897302.17097,Open defecation
MOZ,Mozambique,urban,Sanitation,2020,5.05882,586198.27801,Open defecation
MOZ,Mozambique,rural,Sanitation,2020,21.27734,4184784.74588,Safely managed service
MOZ,Mozambique,total,Drinking water,2020,9.92864,3103241.20832,Surface water
MOZ,Mozambique,rural,Drinking water,2020,14.80617,2912048.00332,Surface water
MOZ,Mozambique,urban,Drinking water,2020,1.64998,191193.32578,Surface water
MOZ,Mozambique,total,Sanitation,2020,37.08097,11589819.1247,Unimproved
MOZ,Mozambique,rural,Sanitation,2020,45.32935,8915285.04001,Unimproved
MOZ,Mozambique,urban,Sanitation,2020,23.08092,2674533.5104,Unimproved
MOZ,Mozambique,total,Drinking water,2020,16.72615,5227829.58012,Unimproved
MOZ,Mozambique,rural,Drinking water,2020,23.68626,4658564.58879,Unimproved
MOZ,Mozambique,urban,Drinking water,2020,4.91268,569264.21088,Unimproved
MRT,Mauritania,total,Sanitation,2020,49.83422,2317121.83503,At least basic
MRT,Mauritania,rural,Sanitation,2020,18.91616,392915.66752,At least basic
MRT,Mauritania,urban,Sanitation,2020,74.79858,1924206.31676,At least basic
MRT,Mauritania,total,Drinking water,2020,71.68105,3332924.90159,At least basic
MRT,Mauritania,rural,Drinking water,2020,49.91134,1036729.78048,At least basic
MRT,Mauritania,urban,Drinking water,2020,89.2587,2296195.4352,At least basic
MRT,Mauritania,total,Sanitation,2020,7.64332,355388.6244,Limited service
MRT,Mauritania,rural,Sanitation,2020,6.32209,131318.89152,Limited service
MRT,Mauritania,urban,Sanitation,2020,8.71014,224069.74046,Limited service
MRT,Mauritania,total,Drinking water,2020,13.47689,626629.65331,Limited service
MRT,Mauritania,rural,Drinking water,2020,18.4904,384071.94769,Limited service
MRT,Mauritania,urban,Drinking water,2020,9.42881,242557.71912,Limited service
MRT,Mauritania,total,Sanitation,2020,30.67497,1426281.65434,Open defecation
MRT,Mauritania,rural,Sanitation,2020,58.44984,1214086.59457,Open defecation
MRT,Mauritania,urban,Sanitation,2020,8.24854,212195.09177,Open defecation
MRT,Mauritania,total,Drinking water,2020,0.02173,1010.46569,Surface water
MRT,Mauritania,rural,Drinking water,2020,0.04865,1010.46573,Surface water
MRT,Mauritania,urban,Drinking water,2020,0,0,Surface water
MRT,Mauritania,total,Sanitation,2020,11.84749,550867.79848,Unimproved
MRT,Mauritania,rural,Sanitation,2020,16.31191,338821.66432,Unimproved
MRT,Mauritania,urban,Sanitation,2020,8.24275,212046.14623,Unimproved
MRT,Mauritania,total,Drinking water,2020,14.82033,689094.80755,Unimproved
MRT,Mauritania,rural,Drinking water,2020,31.54962,655330.60417,Unimproved
MRT,Mauritania,urban,Drinking water,2020,1.3125,33764.21933,Unimproved
MSR,Montserrat,total,Sanitation,2020,89.09775,4453.99641,At least basic
MSR,Montserrat,total,Drinking water,2020,98.07748,4902.89343,At least basic
MSR,Montserrat,total,Sanitation,2020,10.54896,527.34262,Limited service
MSR,Montserrat,total,Drinking water,2020,0,0,Limited service
MSR,Montserrat,total,Sanitation,2020,0,0,Open defecation
MSR,Montserrat,total,Drinking water,2020,0,0,Surface water
MSR,Montserrat,total,Sanitation,2020,0.35329,17.66083,Unimproved
MSR,Montserrat,total,Drinking water,2020,1.92252,96.10664,Unimproved
MTQ,Martinique,total,Sanitation,2020,99.52827,373494.77945,At least basic
MTQ,Martinique,total,Drinking water,2020,0.78463,2944.45053,Basic service
MTQ,Martinique,total,Sanitation,2020,0,0,Limited service
MTQ,Martinique,total,Drinking water,2020,0,0,Limited service
MTQ,Martinique,total,Sanitation,2020,0,0,Open defecation
MTQ,Martinique,total,Drinking water,2020,99.05734,371727.52113,Safely managed service
MTQ,Martinique,total,Drinking water,2020,0,0,Surface water
MTQ,Martinique,total,Sanitation,2020,0.47173,1770.22974,Unimproved
MTQ,Martinique,total,Drinking water,2020,0.15803,593.02834,Unimproved
MUS,Mauritius,urban,Sanitation,2020,95.96854,497474.23253,At least basic
MUS,Mauritius,total,Drinking water,2020,99.86626,1270066.09697,At least basic
MUS,Mauritius,rural,Drinking water,2020,99.82768,752096.5789,At least basic
MUS,Mauritius,urban,Drinking water,2020,99.92232,517969.5355,At least basic
MUS,Mauritius,urban,Sanitation,2020,3.93423,20393.97416,Limited service
MUS,Mauritius,total,Drinking water,2020,0,0,Limited service
MUS,Mauritius,rural,Drinking water,2020,0,0,Limited service
MUS,Mauritius,urban,Drinking water,2020,0,0,Limited service
MUS,Mauritius,urban,Sanitation,2020,0,0,Open defecation
MUS,Mauritius,total,Drinking water,2020,0,0,Surface water
MUS,Mauritius,rural,Drinking water,2020,0,0,Surface water
MUS,Mauritius,urban,Drinking water,2020,0,0,Surface water
MUS,Mauritius,urban,Sanitation,2020,0.09723,504.01233,Unimproved
MUS,Mauritius,total,Drinking water,2020,0.13375,1700.9286,Unimproved
MUS,Mauritius,rural,Drinking water,2020,0.17232,1298.23232,Unimproved
MUS,Mauritius,urban,Drinking water,2020,0.07768,402.69632,Unimproved
MWI,Malawi,total,Drinking water,2020,70.04773,13400099.83044,At least basic
MWI,Malawi,rural,Drinking water,2020,66.58504,10517892.20747,At least basic
MWI,Malawi,urban,Drinking water,2020,86.4547,2882207.22494,At least basic
MWI,Malawi,total,Hygiene,2020,8.25862,1579871.18772,Basic service
MWI,Malawi,rural,Hygiene,2020,7.02096,1109043.1563,Basic service
MWI,Malawi,urban,Hygiene,2020,14.12296,470827.99581,Basic service
MWI,Malawi,total,Sanitation,2020,2.34333,448278.31339,Basic service
MWI,Malawi,rural,Sanitation,2020,1.2912,203959.95605,Basic service
MWI,Malawi,urban,Sanitation,2020,7.32857,244318.35068,Basic service
MWI,Malawi,total,Hygiene,2020,75.67461,14476518.97445,Limited service
MWI,Malawi,rural,Hygiene,2020,75.13309,11868156.33317,Limited service
MWI,Malawi,urban,Hygiene,2020,78.24044,2608362.26497,Limited service
MWI,Malawi,total,Sanitation,2020,13.48532,2579736.00819,Limited service
MWI,Malawi,rural,Sanitation,2020,10.94004,1728107.68777,Limited service
MWI,Malawi,urban,Sanitation,2020,25.54544,851628.26635,Limited service
MWI,Malawi,total,Drinking water,2020,21.95081,4199181.2454,Limited service
MWI,Malawi,rural,Drinking water,2020,24.41416,3856503.85962,Limited service
MWI,Malawi,urban,Drinking water,2020,10.27895,342677.264,Limited service
MWI,Malawi,total,Hygiene,2020,16.06677,3073565.77337,No handwashing facility
MWI,Malawi,rural,Hygiene,2020,17.84595,2818978.5001,No handwashing facility
MWI,Malawi,urban,Hygiene,2020,7.6366,254587.23726,No handwashing facility
MWI,Malawi,total,Sanitation,2020,4.46366,853897.09233,Open defecation
MWI,Malawi,rural,Sanitation,2020,5.14536,812769.71949,Open defecation
MWI,Malawi,urban,Sanitation,2020,1.23366,41127.34722,Open defecation
MWI,Malawi,total,Sanitation,2020,24.21093,4631540.79183,Safely managed service
MWI,Malawi,rural,Sanitation,2020,23.62052,3731139.8355,Safely managed service
MWI,Malawi,urban,Sanitation,2020,27.00843,900400.83809,Safely managed service
MWI,Malawi,total,Drinking water,2020,2.22515,425670.61958,Surface water
MWI,Malawi,rural,Drinking water,2020,2.61692,413373.98359,Surface water
MWI,Malawi,urban,Drinking water,2020,0.36885,12296.62314,Surface water
MWI,Malawi,total,Sanitation,2020,55.49675,10616503.7933,Unimproved
MWI,Malawi,rural,Sanitation,2020,59.00289,9320200.80292,Unimproved
MWI,Malawi,urban,Sanitation,2020,38.8839,1296302.69765,Unimproved
MWI,Malawi,total,Drinking water,2020,5.7763,1105004.49149,Unimproved
MWI,Malawi,rural,Drinking water,2020,6.38387,1008408.1234,Unimproved
MWI,Malawi,urban,Drinking water,2020,2.8975,96596.33628,Unimproved
MYS,Malaysia,urban,Sanitation,2020,99.86251,24939267.96168,At least basic
MYS,Malaysia,rural,Drinking water,2020,90.19745,6667750.33708,At least basic
MYS,Malaysia,urban,Drinking water,2020,99.1431,24759604.41814,At least basic
MYS,Malaysia,total,Drinking water,2020,3.28169,1062151.86574,Basic service
MYS,Malaysia,urban,Sanitation,2020,0,0,Limited service
MYS,Malaysia,total,Drinking water,2020,0.35454,114750.30768,Limited service
MYS,Malaysia,rural,Drinking water,2020,0.54445,40247.98968,Limited service
MYS,Malaysia,urban,Drinking water,2020,0.29832,74502.31958,Limited service
MYS,Malaysia,urban,Sanitation,2020,0,0,Open defecation
MYS,Malaysia,total,Drinking water,2020,93.81822,30365202.11486,Safely managed service
MYS,Malaysia,urban,Drinking water,2020,0.09,22476.2436,Surface water
MYS,Malaysia,urban,Sanitation,2020,0.13749,34336.18167,Unimproved
MYS,Malaysia,total,Drinking water,2020,2.54555,823893.71107,Unimproved
MYS,Malaysia,rural,Drinking water,2020,9.2581,684395.21796,Unimproved
MYS,Malaysia,urban,Drinking water,2020,0.46858,117021.27167,Unimproved
MYT,Mayotte,total,Sanitation,2020,100,272813,At least basic
MYT,Mayotte,total,Drinking water,2020,2.92127,7969.59503,Basic service
MYT,Mayotte,total,Sanitation,2020,0,0,Limited service
MYT,Mayotte,total,Drinking water,2020,0,0,Limited service
MYT,Mayotte,total,Sanitation,2020,0,0,Open defecation
MYT,Mayotte,total,Drinking water,2020,93.44991,254943.51145,Safely managed service
MYT,Mayotte,total,Sanitation,2020,0,0,Unimproved
MYT,Mayotte,total,Drinking water,2020,3.62882,9899.89351,Unimproved
NAM,Namibia,total,Sanitation,2020,35.25997,895926.16343,At least basic
NAM,Namibia,rural,Sanitation,2020,19.55067,238283.83513,At least basic
NAM,Namibia,urban,Sanitation,2020,49.7417,657642.3664,At least basic
NAM,Namibia,total,Drinking water,2020,84.27003,2141230.79718,At least basic
NAM,Namibia,rural,Drinking water,2020,71.25616,868470.91735,At least basic
NAM,Namibia,urban,Drinking water,2020,96.26697,1272759.92467,At least basic
NAM,Namibia,total,Sanitation,2020,12.80489,325361.48024,Limited service
NAM,Namibia,rural,Sanitation,2020,4.03508,49179.65305,Limited service
NAM,Namibia,urban,Sanitation,2020,20.8894,276181.83396,Limited service
NAM,Namibia,total,Drinking water,2020,7.08763,180090.66142,Limited service
NAM,Namibia,rural,Drinking water,2020,11.97219,145917.17427,Limited service
NAM,Namibia,urban,Drinking water,2020,2.58476,34173.48341,Limited service
NAM,Namibia,total,Sanitation,2020,47.15931,1198278.45353,Open defecation
NAM,Namibia,rural,Sanitation,2020,70.87417,863815.17796,Open defecation
NAM,Namibia,urban,Sanitation,2020,25.29759,334463.25724,Open defecation
NAM,Namibia,total,Drinking water,2020,4.90219,124560.5932,Surface water
NAM,Namibia,rural,Drinking water,2020,9.68984,118099.87118,Surface water
NAM,Namibia,urban,Drinking water,2020,0.48867,6460.71834,Surface water
NAM,Namibia,total,Sanitation,2020,4.77583,121349.88112,Unimproved
NAM,Namibia,rural,Sanitation,2020,5.54007,67522.42263,Unimproved
NAM,Namibia,urban,Sanitation,2020,4.07131,53827.4579,Unimproved
NAM,Namibia,total,Drinking water,2020,3.74014,95033.91026,Unimproved
NAM,Namibia,rural,Drinking water,2020,7.0818,86313.10211,Unimproved
NAM,Namibia,urban,Drinking water,2020,0.65961,8720.80558,Unimproved
NCL,New Caledonia,total,Sanitation,2020,100,285491,At least basic
NCL,New Caledonia,total,Drinking water,2020,2.66712,7614.38826,Basic service
NCL,New Caledonia,total,Sanitation,2020,0,0,Limited service
NCL,New Caledonia,total,Drinking water,2020,0,0,Limited service
NCL,New Caledonia,total,Sanitation,2020,0,0,Open defecation
NCL,New Caledonia,total,Drinking water,2020,96.6382,275893.3645,Safely managed service
NCL,New Caledonia,total,Drinking water,2020,0,0,Surface water
NCL,New Caledonia,total,Sanitation,2020,0,0,Unimproved
NCL,New Caledonia,total,Drinking water,2020,0.69468,1983.24725,Unimproved
NER,Niger,total,Drinking water,2020,46.9118,11355767.83676,At least basic
NER,Niger,rural,Drinking water,2020,39.15416,7902108.14204,At least basic
NER,Niger,urban,Drinking water,2020,85.81384,3453660.0545,At least basic
NER,Niger,total,Hygiene,2020,23.48585,5685133.34231,Basic service
NER,Niger,rural,Hygiene,2020,20.48304,4133894.7589,Basic service
NER,Niger,urban,Hygiene,2020,38.54396,1551238.56098,Basic service
NER,Niger,total,Sanitation,2020,-1.4361,-347632.16988,Basic service
NER,Niger,rural,Sanitation,2020,-3.46479,-699265.19009,Basic service
NER,Niger,urban,Sanitation,2020,8.7371,351633.04874,Basic service
NER,Niger,total,Hygiene,2020,52.50626,12709999.24025,Limited service
NER,Niger,rural,Hygiene,2020,51.08495,10309984.45568,Limited service
NER,Niger,urban,Hygiene,2020,59.63369,2400014.66739,Limited service
NER,Niger,total,Sanitation,2020,10.07798,2439540.42615,Limited service
NER,Niger,rural,Sanitation,2020,6.06999,1225048.30325,Limited service
NER,Niger,urban,Sanitation,2020,30.17675,1214492.1471,Limited service
NER,Niger,total,Drinking water,2020,21.6539,5241680.43812,Limited service
NER,Niger,rural,Drinking water,2020,23.98774,4841215.36061,Limited service
NER,Niger,urban,Drinking water,2020,9.95044,400464.99383,Limited service
NER,Niger,total,Hygiene,2020,24.00789,5811503.63772,No handwashing facility
NER,Niger,rural,Hygiene,2020,28.43202,5738160.9166,No handwashing facility
NER,Niger,urban,Hygiene,2020,1.82235,73342.26986,No handwashing facility
NER,Niger,total,Sanitation,2020,68.10619,16486217.92312,Open defecation
NER,Niger,rural,Sanitation,2020,79.40613,16025776.33377,Open defecation
NER,Niger,urban,Sanitation,2020,11.44068,460441.27557,Open defecation
NER,Niger,total,Sanitation,2020,16.18741,3918427.03648,Safely managed service
NER,Niger,rural,Sanitation,2020,10.84799,2189345.30965,Safely managed service
NER,Niger,urban,Sanitation,2020,42.96287,1729081.7508,Safely managed service
NER,Niger,total,Drinking water,2020,4.40679,1066735.95154,Surface water
NER,Niger,rural,Drinking water,2020,4.86659,982177.90998,Surface water
NER,Niger,urban,Drinking water,2020,2.10103,84558.0246,Surface water
NER,Niger,total,Sanitation,2020,7.06452,1710082.78412,Unimproved
NER,Niger,rural,Sanitation,2020,7.14068,1441135.24342,Unimproved
NER,Niger,urban,Sanitation,2020,6.68259,268947.27756,Unimproved
NER,Niger,total,Drinking water,2020,27.02751,6542451.55621,Unimproved
NER,Niger,rural,Drinking water,2020,31.99151,6456538.6344,Unimproved
NER,Niger,urban,Drinking water,2020,2.13469,85912.54833,Unimproved
NGA,Nigeria,total,Hygiene,2020,33.19749,68433180.82627,Basic service
NGA,Nigeria,rural,Hygiene,2020,25.00286,24761228.92499,Basic service
NGA,Nigeria,urban,Hygiene,2020,40.77451,43671952.66899,Basic service
NGA,Nigeria,total,Sanitation,2020,12.21308,25175984.57112,Basic service
NGA,Nigeria,rural,Sanitation,2020,7.44332,7371385.15039,Basic service
NGA,Nigeria,urban,Sanitation,2020,16.62334,17804599.86707,Basic service
NGA,Nigeria,total,Drinking water,2020,55.93976,115314005.9773,Basic service
NGA,Nigeria,rural,Drinking water,2020,44.00768,43582380.66945,Basic service
NGA,Nigeria,urban,Drinking water,2020,66.97255,71731626.45558,Basic service
NGA,Nigeria,total,Hygiene,2020,36.43535,75107677.92538,Limited service
NGA,Nigeria,rural,Hygiene,2020,41.10777,40710498.22067,Limited service
NGA,Nigeria,urban,Hygiene,2020,32.11508,34397179.26369,Limited service
NGA,Nigeria,total,Sanitation,2020,19.538,40275553.89362,Limited service
NGA,Nigeria,rural,Sanitation,2020,8.34172,8261099.40584,Limited service
NGA,Nigeria,urban,Sanitation,2020,29.89044,32014455.55021,Limited service
NGA,Nigeria,total,Drinking water,2020,4.9794,10264513.88806,Limited service
NGA,Nigeria,rural,Drinking water,2020,7.12892,7060029.5152,Limited service
NGA,Nigeria,urban,Drinking water,2020,2.99188,3204484.16769,Limited service
NGA,Nigeria,total,Hygiene,2020,30.36716,62598739.86721,No handwashing facility
NGA,Nigeria,rural,Hygiene,2020,33.88937,33561857.66641,No handwashing facility
